TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,MONETARYFUNDS_RATIO,ACCOUNTS_RECE,INVENTORY,INVENTORY_RATIO,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ACCOUNTS_PAYABLE_RATIO,ADVANCE_RECEIVABLES,TOTAL_EQUITY,TOTAL_EQUITY_RATIO,TOTAL_ASSETS_RATIO,TOTAL_LIAB_RATIO,CURRENT_RATIO,DEBT_ASSET_RATIO,NETCASH_OPERATE,NETCASH_OPERATE_RATIO,SALES_SERVICES,SALES_SERVICES_RATIO,PAY_STAFF_CASH,PSC_RATIO,NETCASH_INVEST,NETCASH_INVEST_RATIO,CONSTRUCT_LONG_ASSET,CLA_RATIO,NETCASH_FINANCE,NETCASH_FINANCE_RATIO,CCE_ADD,CCE_ADD_RATIO,PARENT_NETPROFIT,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_COST,TOE_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_RATIO,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_TAX_ADD,TOI_RATIO,OPERATE_PROFIT_RATIO,PARENT_NETPROFIT_RATIO,DEDUCT_PARENT_NETPROFIT,DPN_RATIO,成本,损失,资本,费用,债务,风险,资金流,服务,外国,责任,降低,减少,损害,有限,反对,事项,不利,收费,制作,顺序,折旧,要价,过量,重组,诉讼,中断,结束,失败,可疑,局限性,权利,波动,违约,被告,原告,困难,缺陷,表现,不佳,暴露,控制,变量,超额,收益,欺诈,减持,回落,锐减,下降,亏损,大幅,明显,小幅,快速,适当,强烈,相当,谨慎,并非,没有,未能,确定,可能,或是,是否,有望,大约,能否,规模,成长性,震荡,长阳,抛售,4YearsLater
1677431400.0,422645340.0,342547700.0,26.269552,558954900.0,157262530.0,-41.64913,718104100.0,162198050.0,-19.228056,10345147.0,959327200.0,-7.854765,-4.674275,-0.06627396,204.86143,42.809746,-62169130.0,-87.236786,467091100.0,655.4303,85253670.0,119.629425,-16601593.0,-23.29564,16601593.0,23.29564,150003420.0,210.48738,71264810.0,140.92162,-52924090.0,392984830.0,456820700.0,-37.079567,323674940.0,323674940.0,-46.616352,21100354.0,89036080.0,20674078.0,-63835856.0,-60290668.0,578205.25,2871102.0,-51.08768,-182.45564,-178.68063,-56059390.0,-184.61572,13,3,0,5,0,16,0,2,0,0,2,15,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,26,8,3,0,0,2,0,0,0,1,0,0,2,0,2,0,26,0,0,0,1,0,0,0,0,0
4535795000.0,1496774300.0,850899460.0,21.032793,571875900.0,546176600.0,-14.612544,1866649900.0,242163330.0,-24.819656,4911492.5,2669145300.0,26.962498,0.8197658,-22.112732,123.88849,41.15375,358475740.0,182.63689,2462180600.0,1254.4363,101711260.0,51.820045,-164137040.0,-83.62485,164138140.0,83.62541,-5928153.5,-3.0202868,196277840.0,319.67197,64595948.0,2193542400.0,2150063000.0,8.333994,1860008800.0,1860008800.0,5.4760766,60670230.0,149546560.0,55001190.0,43479316.0,74258850.0,12672352.0,11433369.0,0.8997851,-77.03392,-64.02409,43913964.0,-66.89467,18,4,3,14,0,9,0,4,0,1,2,2,0,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,0,3,1,6,0,12,0,0,0,3,0,0,0,0,0
8831532000.0,1131764200.0,1105564500.0,184.09644,1085499300.0,278277220.0,216.36978,3598695700.0,444802460.0,292.75806,93571850.0,5232837000.0,280.78198,179.17209,101.13006,128.79483,40.748257,685418940.0,131.67204,2059014400.0,395.54587,189215780.0,36.349197,-1781081300.0,-342.1537,1691274400.0,324.90137,1616074600.0,310.45514,520550100.0,272.82803,568286800.0,2023403900.0,1333656600.0,9.683806,780097600.0,780097600.0,4.697465,348904930.0,124510710.0,29858642.0,689856700.0,687254400.0,118968260.0,25906362.0,12.040088,16.853418,17.41155,570234560.0,16.576536,20,1,3,9,0,5,0,3,0,0,4,5,0,0,0,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,8,0,16,4,0,0,0,0,5,1,7,5,0,2,0,0,0,0,0,0,1,2,1,0,10,1,0,0,9,1,0,0,0,0
154425210000.0,473206820.0,47771927000.0,111.871994,375289400.0,1639204200.0,338.3145,118900480000.0,5320149500.0,-18.222635,578684700.0,35524723000.0,15.322909,77.65572,111.87097,231.47589,76.995514,-14504841000.0,-41.23184,6514959000.0,21869.7,2074218100.0,5.8962264,25211470000.0,71.66678,182489730.0,0.51875,24437903000.0,69.46782,35178740000.0,164.36136,4064212000.0,10914990000.0,5394190000.0,107.16225,4969957000.0,4969957000.0,87.52403,267846820.0,4232502500.0,86072250.0,5520800000.0,5447464400.0,1348970900.0,668243000.0,122.76856,140.46852,126.280106,4102914600.0,128.60663,8,15,14,3,4,69,0,14,0,1,5,7,0,1,0,2,6,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,23,1,0,0,0,2,0,9,4,0,6,3,0,0,0,1,0,0,3,7,0,1,0,0,0,36,0,2,0,0,0
6385326000.0,51790176.0,162787340.0,595.2557,48233064.0,122847820.0,750.04254,2436433000.0,114593810.0,3456.6958,272965630.0,3948893200.0,4259.3096,-35.533928,28.957998,124.41008,38.156754,323900480.0,230.63565,641793600.0,456.99374,34690890.0,24.701895,-354674500.0,-252.54852,37856860.0,26.95625,-109664120.0,-78.08712,-140438160.0,-789.7825,593039170.0,880727740.0,561428700.0,306.86014,315885730.0,315885730.0,686.1732,10957817.0,23336924.0,37918364.0,764503360.0,764693000.0,171653820.0,152831870.0,-22.796043,-1227.653,-725.0379,273843040.0,-169.34924,11,2,1,1,0,7,0,0,0,0,0,5,0,0,0,4,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5711498000.0,889647800.0,1458136700.0,12.049036,1525662600.0,694992060.0,-19.14465,3776065800.0,1366563100.0,14.507718,12819863.0,1935432700.0,23.517925,18.681936,16.347137,120.3658,66.113396,635954240.0,5139.176,7077674500.0,57195.02,741756200.0,5994.1665,-513256030.0,-4147.6455,596013200.0,4816.41,-110959810.0,-896.6714,12374635.0,-98.14998,325010940.0,6471558000.0,6103408000.0,49.839413,5479128000.0,5479128000.0,48.64935,62589628.0,463028350.0,40213196.0,371835260.0,356606980.0,24691548.0,27606872.0,51.233326,81.762,93.493034,333552500.0,94.22198,9,1,2,3,0,1,0,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,0,4,0,0,3,0,0,0,0,0,0,0,2,0,0,11,0,0,0,4,0,0,0,0,0
113818050000.0,746319740.0,31119198000.0,66.92841,939076030.0,1639204200.0,338.3145,94529980000.0,1162867700.0,89.95249,578684700.0,19288076000.0,26.680767,54.88075,62.250336,231.47589,83.05359,-1388795400.0,-9.0639715,6514959000.0,21869.7,2418420000.0,15.783814,-1527875600.0,-9.971678,126936580.0,0.8284514,18205390000.0,118.81746,15322151000.0,7.7008514,4167150600.0,11540613000.0,5674651000.0,83.29807,4969957000.0,4969957000.0,87.52403,267846820.0,4888842000.0,86072250.0,5865961500.0,5919480300.0,1420496900.0,743693060.0,105.74931,133.4056,133.90068,4133159000.0,136.37077,20,21,58,2,2,150,0,15,0,5,8,4,0,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,9,0,0,0,0,0,0,0,43,1,0,25,0,0,0,0,1,0,19,3,0,2,0,0,0,1,0,1,1,0,3,0,0,0,0,0,31,0,0,0,0,0
2409866800.0,399347620.0,690987650.0,1.4833219,192180500.0,215136210.0,-8.832251,523311650.0,134251070.0,11.290229,25268514.0,1886555100.0,11.054758,10.25858,7.4807053,345.8466,21.715376,182850580.0,324.68652,2134312800.0,3789.8845,202378430.0,359.362,-260693200.0,-462.91113,123929160.0,220.06015,19950596.0,35.426136,-56316036.0,52.02286,223256080.0,1783682300.0,1577062900.0,10.770856,1079573200.0,1079573200.0,14.445782,354720450.0,127310590.0,-2624577.8,237372140.0,247756690.0,36813148.0,13379708.0,10.049422,10.277712,10.809307,192667950.0,6.0216103,12,0,0,9,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,5,1,0,0,16,0,0,0,0,0
1262198000.0,588041100.0,173847420.0,118.23742,312130370.0,1384341.1,6851.409,706809100.0,30616748.0,155.9419,7699112.5,555388900.0,14.434177,36.082268,59.84253,119.670395,55.998272,16178322.0,17.17669,2139553300.0,2271.5857,9810118.0,10.4155035,-153302770.0,-162.76312,246247340.0,261.44333,231312100.0,245.58643,94187656.0,44.634403,10275127.0,1842245600.0,1830825300.0,-13.461962,1773758300.0,1773758300.0,-13.807923,267846820.0,29131868.0,23408238.0,10489917.0,12307466.0,2032338.4,5184923.0,-13.226618,56.20656,29.11311,8914379.0,145.16313,18,0,0,7,0,23,0,1,0,0,5,7,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,8,0,0,0,0,0
2085786900.0,60748692.0,497692580.0,0.34261492,54150584.0,21315232.0,-47.016987,146680880.0,108236510.0,12.987154,6262115.5,1939105900.0,9.280672,2.7793407,-42.4682,428.0469,7.0324,214677580.0,219.73288,562358460.0,575.6011,70826520.0,72.49436,-104659650.0,-107.12421,23958144.0,24.522318,-12318586.0,-12.608667,97699340.0,-50.07267,176217900.0,544282560.0,363734980.0,-4.7295313,235770670.0,235770670.0,-16.226965,41984010.0,74437730.0,-7596636.5,206732880.0,221329420.0,44332070.0,1545540.8,5.53106,52.284103,49.011715,145123580.0,31.200918,10,3,2,5,0,22,0,12,0,1,3,3,0,4,0,5,1,2,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,14,0,0,0,0,7,8,1,0,0,2,0,0,0,0,0,2,2,1,6,0,15,0,0,0,1,0,0,0,0,0
1255858300.0,27061318.0,291139330.0,35.826668,124449020.0,0.0,338.3145,221226560.0,26601098.0,-37.239,1518657.2,1034631740.0,3.534099,-18.194374,-58.715492,324.02295,17.615566,171142610.0,214.48294,391295870.0,490.38806,118779320.0,148.85912,101313990.0,126.970856,63421780.0,79.48278,-193690290.0,-242.74063,79793110.0,174.98122,65202764.0,343090940.0,683557950.0,20.240213,195299000.0,195299000.0,-2.026732,89467760.0,105117380.0,9487347.0,-91596616.0,87520980.0,24914042.0,1798789.9,-29.913866,-393.65088,395.89346,-309967330.0,-291.55353,10,1,1,4,0,8,0,6,0,0,2,4,0,1,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,7,0,2,0,15,0,0,0,0,0,0,0,0,0
4819299300.0,1175121900.0,451481800.0,129.32338,105832490.0,1741641500.0,20.7867,1764347900.0,257638320.0,30.387478,314486140.0,3054951200.0,7.1659746,20.588133,53.980896,171.08015,36.61005,277115500.0,107.81343,3185106200.0,1239.1846,776565760.0,302.12753,-331095040.0,-128.8145,321278620.0,124.99536,303969000.0,118.260956,257032430.0,202.64899,300615200.0,2858819800.0,2486024000.0,2.8527098,1106820700.0,1106820700.0,-1.2560809,1021448800.0,285818270.0,40480776.0,372278750.0,377244700.0,76629496.0,28106518.0,5.344894,25.676155,28.706886,297030270.0,33.85312,18,0,5,18,0,1,0,15,0,8,2,24,1,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,0,0,0,0,0
790227300.0,376253150.0,134980350.0,-39.542423,10929014.0,49367384.0,-5.860744,140404720.0,60702420.0,10.101839,23153052.0,649822600.0,-2.2669945,2.8039246,35.292656,251.30402,17.767637,54515296.0,61.74976,478202720.0,541.6627,52465024.0,59.427406,-163696600.0,-185.42001,30359662.0,34.388546,20897092.0,23.670246,-88284220.0,40.65438,14094562.0,421369380.0,403856740.0,-4.176743,290143580.0,290143580.0,-6.9893575,51370530.0,49540020.0,1391356.0,17296518.0,19985562.0,5890999.0,7994153.0,-4.8591723,-14.474358,-17.907635,12077780.0,-18.262535,18,3,1,9,0,8,0,3,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,1,0,0,0,0,0
2254334000.0,528898340.0,339669200.0,52.282597,363329380.0,350098800.0,18.855154,1322364700.0,516720700.0,27.729055,9529498.0,931969400.0,21.690733,13.615962,15.917031,124.002365,58.65877,200985800.0,280.013,1282733800.0,1787.102,191284600.0,266.4973,-114127336.0,-159.00197,39492670.0,55.021107,-16351518.0,-22.780901,71777310.0,451.38068,91207790.0,1781438600.0,1675920100.0,28.34613,1379434400.0,1379434400.0,39.6938,108198090.0,151589710.0,16202984.0,105415970.0,111918180.0,15245982.0,6896500.0,27.839031,20.037504,22.409683,84564690.0,24.085194,21,0,0,6,0,14,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,8,0,0,1,0,0,0,0,0,0
661025600.0,44564380.0,180488180.0,194.8295,102460980.0,72287704.0,-7.8987455,102665530.0,84192104.0,-23.10832,234547.27,558360060.0,104.85887,41.487354,-47.25343,473.85394,15.531249,51705700.0,43.626003,573145100.0,483.58365,79131450.0,66.76612,-109932216.0,-92.75387,32946538.0,27.798208,175572380.0,148.13689,118520360.0,3133.3027,32268356.0,502858050.0,464443600.0,4.1993084,395434600.0,395434600.0,2.2245831,19551966.0,43812576.0,934398.75,40318460.0,41397452.0,9129095.0,2841985.8,-2.2763085,-41.43598,-38.40576,31459114.0,-36.83924,17,0,0,4,0,9,0,27,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,17,0,3,1,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,5,0,0,0,0,0
1422745700.0,202270430.0,230692060.0,-37.15582,100158270.0,111642820.0,-17.983868,386139650.0,51032348.0,-42.483227,39424180.0,1036606100.0,11.244294,-5.570316,-32.827003,285.3669,27.140455,51323160.0,37.628677,424336900.0,311.1117,83860110.0,61.48384,-144187600.0,-105.714226,75838510.0,55.602634,-43527932.0,-31.913437,-136393740.0,-231.82196,21224568.0,349352600.0,392587940.0,18.760088,180048940.0,180048940.0,-16.47295,49933844.0,163191740.0,-6665951.5,5046446.5,32205714.0,11629388.0,7472070.5,-16.95819,-94.726326,-73.41734,-34918332.0,-183.62488,16,5,3,7,0,15,0,21,0,0,4,10,0,2,0,8,1,0,13,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,0,3,5,0,21,0,0,5,3,0,0,0,0,0
2788855300.0,347368400.0,361580960.0,-20.573652,96460260.0,486227650.0,-12.874015,463820700.0,49295076.0,-31.037973,27531762.0,2325034800.0,3.067681,-3.7780817,-27.812792,297.42896,16.631222,150825040.0,145.50029,1315489300.0,1269.047,328974200.0,317.36005,-85782320.0,-82.753845,17725334.0,17.099556,-166400620.0,-160.52599,-103659620.0,-144.12332,74456430.0,1144252800.0,1117760500.0,-2.8005397,469222820.0,469222820.0,-3.4476132,407938620.0,190458400.0,26619356.0,72507510.0,77242840.0,2786409.0,8913136.0,-7.3807054,-48.670593,-38.579937,33213156.0,-35.949112,11,0,0,3,0,0,0,5,0,0,7,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,6,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
89755210000.0,18814990000.0,20680510000.0,-18.384232,11032925000.0,13368855000.0,-5.7882423,41921730000.0,4286669800.0,-58.578403,1616660500.0,47833480000.0,1.7165205,-5.8403535,-13.198536,141.25609,46.706734,1902023300.0,70.72908,213361130000.0,7934.0967,3208084700.0,119.29658,-794954200.0,-29.561348,1764401900.0,65.61146,-3937996300.0,-146.43924,-2689167400.0,-888.87177,637218100.0,185782480000.0,185563430000.0,-5.5998836,181478260000.0,181478260000.0,-5.5905566,515355840.0,2026445200.0,533712450.0,991078100.0,1164417800.0,479663040.0,554320900.0,-6.5637813,-73.88236,-77.64656,122134870.0,-92.96917,21,1,0,6,0,9,0,2,0,1,1,27,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0,0,5,0,0,0,0,13,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
2954524200.0,842452700.0,804280000.0,22.568766,10744038.0,819002500.0,-20.73249,876702300.0,224581120.0,-41.558212,233282610.0,2077821800.0,-0.32144508,-15.363503,-37.659695,242.50801,29.673216,201108350.0,117.940994,799939300.0,469.12842,60423310.0,35.435555,60363468.0,35.40046,13157787.0,7.71645,-92819700.0,-54.434574,170516060.0,359.96225,26254790.0,1075167700.0,1069439300.0,-39.750446,861665900.0,861665900.0,-39.71498,29927592.0,111033864.0,-4764661.5,16867666.0,31575384.0,18004732.0,56712744.0,-46.60979,-92.97931,-83.92021,1963543.9,-98.77776,15,0,0,2,0,10,0,10,0,0,2,11,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,4,0,0,3,0,0,3,0,12,1,6,9,0,3,0,0,1,0,0,0,0,2,5,0,13,0,0,0,0,0,0,0,0,0
3314602000.0,558319800.0,367370100.0,-23.164614,659737900.0,261116640.0,-14.886096,1019209300.0,548378050.0,-2.6327624,17420834.0,2295392800.0,-7.176614,-15.045943,-28.66578,147.85265,30.74907,334911230.0,214.08096,3251558000.0,2078.4512,379312420.0,242.46295,-280945280.0,-179.58499,79668630.0,50.92555,-217115800.0,-138.78412,-156441390.0,-391.10458,21582476.0,3154191400.0,3398168600.0,32.696014,2839593200.0,2839593200.0,20.848,59190276.0,175403780.0,5597472.0,-243959410.0,42982668.0,8661611.0,5141360.0,18.890957,-362.1519,-69.59746,-262207800.0,-83.98569,12,5,0,8,0,21,0,6,0,0,4,3,0,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,7,0,1,0,0,37,1,7,6,0,5,0,0,0,2,1,0,1,1,5,0,15,3,0,0,10,0,0,0,0,0
4614102000.0,1414195200.0,432418140.0,19.322132,480230700.0,319595840.0,-14.335773,2192713700.0,777603500.0,14.508607,54235932.0,2421388300.0,74.15592,16.01532,-15.477042,74.34651,47.522003,259835060.0,12515.281,3443384600.0,165854.94,237434690.0,11436.339,-274340640.0,-13213.961,342976500.0,16519.893,16581740.0,798.6803,2076142.4,-94.01765,295428930.0,3136354000.0,2947587600.0,-6.8521657,2399305200.0,2399305200.0,-7.7553725,93056400.0,370115230.0,51310670.0,332946200.0,342743420.0,47314490.0,21946276.0,-7.6293116,16.535227,20.534185,231844340.0,4.7568846,9,1,2,3,0,12,0,7,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,5,0,2,1,0,2,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,13,1,0,0,8,0,1,0,0,0
3022755300.0,180584580.0,298399650.0,407.25586,848898240.0,430500500.0,20.06284,944591300.0,134633330.0,-44.308525,23034832.0,2078164000.0,88.09803,60.001434,20.42601,204.3697,31.249346,135084880.0,59.324978,947814340.0,416.24988,69471300.0,30.50958,-334472420.0,-146.88963,164364080.0,72.18347,426979000.0,187.5156,227703200.0,301.27582,56496384.0,768049340.0,710360600.0,23.228407,538523600.0,538523600.0,20.441143,4227778.5,110111820.0,39967596.0,58623764.0,62272410.0,6098949.5,5273286.0,20.82722,0.21888599,5.845004,54834950.0,15.19178,11,1,4,8,0,5,0,34,0,5,0,3,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,1,1,0,20,0,0,0,5,0,0,0,0,0
2658785500.0,935794900.0,409330600.0,31.607357,388622200.0,352490140.0,19.32145,698119000.0,78807190.0,-28.992956,8807184.0,1960666600.0,21.288866,-1.6300719,-35.735268,213.98308,26.257061,391915260.0,353.7607,1588390900.0,1433.7546,136267660.0,123.00144,-149244590.0,-134.71503,29244590.0,26.397509,-135229000.0,-122.06389,110785410.0,39.183628,87968056.0,1395026700.0,1279539000.0,-8.090681,1023826240.0,1023826240.0,-7.5553074,113481120.0,91834150.0,32936816.0,115487760.0,118576290.0,30762840.0,9299428.0,-6.829206,9.879969,10.548234,85756740.0,10.038272,16,0,0,6,0,9,0,1,0,0,11,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8427989500.0,1154890400.0,930976300.0,-49.167637,18909478.0,5069259300.0,2.7161372,6592630000.0,635834800.0,48.382732,433086240.0,1835360100.0,-12.003624,-5.323597,-3.2795331,126.88563,78.22304,65604110.0,5.875546,2565436200.0,229.76208,278919100.0,24.980173,-265763040.0,-23.801907,68356530.0,6.122054,-916580860.0,-82.08956,-1116562000.0,-237.33598,-187049280.0,2793841200.0,3143768000.0,-7.3636107,2152293000.0,2152293000.0,-13.172099,214277460.0,293717200.0,112893930.0,-346494100.0,-163941900.0,59785440.0,104974020.0,-22.32775,-270.08084,-431.31332,-310436900.0,-649.99115,13,1,1,1,0,5,0,16,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,2,0,3,0,2,0,0,0,0,0,0,0,1,2,0,6,1,0,0,1,0,0,0,0,0
2016387500.0,247519500.0,603126200.0,587.77576,46410410.0,46395380.0,-21.243763,920186750.0,33927612.0,-36.432724,10808741.0,1096200700.0,80.22397,58.482243,38.568214,94.1672,45.635414,172249650.0,33.418377,780773500.0,151.47888,26541372.0,5.149326,-147366860.0,-28.590836,157453780.0,30.547812,490551140.0,95.17246,515433920.0,7607.57,96677110.0,683064100.0,566455400.0,3.2074811,440588380.0,440588380.0,-2.5706048,59069890.0,25408368.0,36674870.0,116608696.0,122834260.0,26157140.0,3144778.8,2.5303018,-0.63673484,2.3438225,91195304.0,1.3388511,7,2,10,2,0,16,0,3,0,1,2,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,5,0,10,0,0,0,4,0,0,0,0,0
23441736000.0,2425321500.0,7945527300.0,12.127939,609211300.0,9579731000.0,57.398872,15088032000.0,7913778700.0,67.0466,867920260.0,8353704400.0,17.584183,26.503994,32.050148,150.64969,64.36397,2787161900.0,460.24023,18190710000.0,3003.8071,1019424640.0,168.3362,-475066780.0,-78.44713,523061300.0,86.3724,-1707248000.0,-281.91553,605588500.0,-61.757008,2953131800.0,15830109000.0,11895994000.0,29.1171,9455071000.0,9455071000.0,27.476465,1347069400.0,966520500.0,-100352504.0,3936519400.0,3994187500.0,1040115500.0,90470130.0,28.299107,25.91086,24.354317,2907546400.0,29.733723,33,1,4,5,0,7,0,11,0,0,4,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0
432428540.0,20569838.0,202809040.0,73.50512,10576776.0,54397030.0,-6.0499983,48724456.0,12079295.0,-8.419018,34224132.0,383704100.0,73.16123,50.53781,-25.801836,734.7891,11.267632,30807540.0,39.60293,107779950.0,138.55055,16619982.0,21.364899,-91640790.0,-117.80375,27817340.0,35.75904,138624320.0,178.20082,77791064.0,2074.6057,23380632.0,117112090.0,98518056.0,-27.919008,71045230.0,71045230.0,-32.062695,7789819.0,19985562.0,-1829705.9,20770054.0,26828712.0,3448079.5,1093921.0,-32.238586,-43.33921,-27.176697,16518286.0,-47.533855,8,0,1,5,0,0,0,1,0,0,7,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,6,0,0,0,0,9,0,6,1,0,0,3,5,0,1,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0
9895064000.0,1204196700.0,1657404500.0,48.392605,1755788700.0,1549218400.0,13.093624,2938851600.0,1015429600.0,27.749065,449426080.0,6956211700.0,29.155525,16.567425,-5.2834244,347.4703,29.700178,761949250.0,148.32207,3962615600.0,771.3681,670452100.0,130.51111,-436422880.0,-84.954666,239231940.0,46.569214,187354380.0,36.470657,513712670.0,237.78854,579586940.0,3806579200.0,3252131300.0,30.201748,2152609300.0,2152609300.0,31.005766,199820540.0,784675500.0,65111550.0,631539800.0,728180350.0,73866080.0,30283382.0,28.869354,31.844372,30.913069,492634430.0,38.57161,12,0,3,1,0,4,0,85,0,1,1,6,0,10,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,2,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,21,1,0,0,6,0,0,0,0,0
839605570.0,180855570.0,73995720.0,-71.029396,479180380.0,25019872.0,19.804605,292610460.0,102327850.0,8.53276,24688218.0,546995140.0,6.856919,-0.8762552,-12.688207,233.37488,34.85094,-28673556.0,-15.53104,265686180.0,143.909,22324436.0,12.092037,-67669110.0,-36.652992,67422110.0,36.519203,-88286590.0,-47.820457,-184620980.0,-194.14565,42909464.0,335568600.0,291696420.0,11.476743,204672350.0,204672350.0,7.0175247,28112272.0,27877738.0,3101031.8,43872190.0,49924548.0,7015084.0,1871539.8,8.6198015,-7.1939554,6.4433074,37482150.0,-1.1860212,7,0,0,2,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0
